List 1: 
11881701927	Rice Cooker & Steamer	2
11881701928	Rice Cooker & Steamer	2
11881701929	Rice Cooker & Steamer	2
11881701930	Rice Cooker & Steamer	2
11881701931	Rice Cooker & Steamer	2
11881701932	Rice Cooker & Steamer	2
11881701933	Rice Cooker & Steamer	2
11881701934	Rice Cooker & Steamer	2
11881701935	Rice Cooker & Steamer	2
11881701936	Rice Cooker & Steamer	2
11881701937	Rice Cooker & Steamer	2
11881701938	Rice Cooker & Steamer	2
11881701940	Rice Cooker & Steamer	2
11881701941	Rice Cooker & Steamer	2
11881701942	Rice Cooker & Steamer	2
11881701943	Rice Cooker & Steamer	2
11881701944	Rice Cooker & Steamer	2
11881701945	Rice Cooker & Steamer	2
11881701946	Rice Cooker & Steamer	2
11881701947	Rice Cooker & Steamer	2
11881701948	Rice Cooker & Steamer	2
11881701949	Rice Cooker & Steamer	2
11881701950	Rice Cooker & Steamer	2
11881701951	Rice Cooker & Steamer	2
11881701952	Rice Cooker & Steamer	2
11881701953	Rice Cooker & Steamer	2
11881701954	Rice Cooker & Steamer	2
11881701955	Rice Cooker & Steamer	2
11881701956	Rice Cooker & Steamer	2
11881701957	Rice Cooker & Steamer	2
11881701958	Rice Cooker & Steamer	2
11881701959	Rice Cooker & Steamer	2
11881701960	Rice Cooker & Steamer	2
11881701961	Rice Cooker & Steamer	2
11881701962	Rice Cooker & Steamer	2
11881701963	Rice Cooker & Steamer	2
11881701964	Rice Cooker & Steamer	2
11881701965	Rice Cooker & Steamer	2
11881701966	Rice Cooker & Steamer	2
11881701967	Rice Cooker & Steamer	2
11881701968	Rice Cooker & Steamer	2
11881701969	Rice Cooker & Steamer	2
11881701970	Rice Cooker & Steamer	2
11881701971	Rice Cooker & Steamer	2
11881701972	Rice Cooker & Steamer	2
11881701973	Rice Cooker & Steamer	2
11881701974	Rice Cooker & Steamer	2
11881701975	Rice Cooker & Steamer	2
11881701976	Rice Cooker & Steamer	2
11881701977	Rice Cooker & Steamer	2
11881701978	Rice Cooker & Steamer	2
11881701979	Rice Cooker & Steamer	2
11881701980	Rice Cooker & Steamer	2
11881701981	Rice Cooker & Steamer	2
11881701982	Rice Cooker & Steamer	2
11881701983	Rice Cooker & Steamer	2
11881701984	Rice Cooker & Steamer	2
11881701985	Rice Cooker & Steamer	2
11881701986	Rice Cooker & Steamer	2
11881701987	Rice Cooker & Steamer	2
11881701988	Rice Cooker & Steamer	2
11881701989	Rice Cooker & Steamer	2
11881701990	Rice Cooker & Steamer	2
11881701991	Rice Cooker & Steamer	2
11881701992	Rice Cooker & Steamer	2
11881701993	Rice Cooker & Steamer	2
11881701994	Rice Cooker & Steamer	2
11881701995	Rice Cooker & Steamer	2
11881701996	Rice Cooker & Steamer	2
11881701997	Rice Cooker & Steamer	2
11881701998	Rice Cooker & Steamer	2
11881701999	Rice Cooker & Steamer	2
11881702910	Rice Cooker & Steamer	2
11881702911	Rice Cooker & Steamer	2
11881702912	Rice Cooker & Steamer	2
11881702913	Rice Cooker & Steamer	2
11881702914	Rice Cooker & Steamer	2
11881702915	Rice Cooker & Steamer	2
11881702916	Rice Cooker & Steamer	2
11881702917	Rice Cooker & Steamer	2
11881702918	Rice Cooker & Steamer	2
11881702919	Rice Cooker & Steamer	2
99999999999	Rice Cooker & Steamer	2

List 2: 
21881701910	Rice Cooker & Steamer	2
31881701910	Rice Cooker & Steamer	2
41881701910	Rice Cooker & Steamer	2
51881701910	Rice Cooker & Steamer	2
61881701910	Rice Cooker & Steamer	2
71881701910	Rice Cooker & Steamer	2
81881701910	Rice Cooker & Steamer	2
91881701910	Rice Cooker & Steamer	2
99881701910	Rice Cooker & Steamer	2
99981701910	Rice Cooker & Steamer	2

There are 111 items found in one wish list but not the other
Merged wish lists:
0	Rice Cooker & Steamer	2
11881701910	Rice Cooker & Steamer	2
11881701911	Rice Cooker & Steamer	2
11881701912	Rice Cooker & Steamer	2
11881701913	Rice Cooker & Steamer	2
11881701914	Rice Cooker & Steamer	2
11881701915	Rice Cooker & Steamer	2
11881701916	Rice Cooker & Steamer	2
11881701917	Rice Cooker & Steamer	2
11881701918	Rice Cooker & Steamer	2
11881701919	Rice Cooker & Steamer	2
11881701920	Rice Cooker & Steamer	2
11881701921	Rice Cooker & Steamer	2
11881701922	Rice Cooker & Steamer	2
11881701923	Rice Cooker & Steamer	2
11881701924	Rice Cooker & Steamer	2
11881701925	Rice Cooker & Steamer	2
11881701926	Rice Cooker & Steamer	2
11881701927	Rice Cooker & Steamer	2
11881701928	Rice Cooker & Steamer	2
11881701929	Rice Cooker & Steamer	2
11881701930	Rice Cooker & Steamer	2
11881701931	Rice Cooker & Steamer	2
11881701932	Rice Cooker & Steamer	2
11881701933	Rice Cooker & Steamer	2
11881701934	Rice Cooker & Steamer	2
11881701935	Rice Cooker & Steamer	2
11881701936	Rice Cooker & Steamer	2
11881701937	Rice Cooker & Steamer	2
11881701938	Rice Cooker & Steamer	2
11881701940	Rice Cooker & Steamer	2
11881701941	Rice Cooker & Steamer	2
11881701942	Rice Cooker & Steamer	2
11881701943	Rice Cooker & Steamer	2
11881701944	Rice Cooker & Steamer	2
11881701945	Rice Cooker & Steamer	2
11881701946	Rice Cooker & Steamer	2
11881701947	Rice Cooker & Steamer	2
11881701948	Rice Cooker & Steamer	2
11881701949	Rice Cooker & Steamer	2
11881701950	Rice Cooker & Steamer	2
11881701951	Rice Cooker & Steamer	2
11881701952	Rice Cooker & Steamer	2
11881701953	Rice Cooker & Steamer	2
11881701954	Rice Cooker & Steamer	2
11881701955	Rice Cooker & Steamer	2
11881701956	Rice Cooker & Steamer	2
11881701957	Rice Cooker & Steamer	2
11881701958	Rice Cooker & Steamer	2
11881701959	Rice Cooker & Steamer	2
11881701960	Rice Cooker & Steamer	2
11881701961	Rice Cooker & Steamer	2
11881701962	Rice Cooker & Steamer	2
11881701963	Rice Cooker & Steamer	2
11881701964	Rice Cooker & Steamer	2
11881701965	Rice Cooker & Steamer	2
11881701966	Rice Cooker & Steamer	2
11881701967	Rice Cooker & Steamer	2
11881701968	Rice Cooker & Steamer	2
11881701969	Rice Cooker & Steamer	2
11881701970	Rice Cooker & Steamer	2
11881701971	Rice Cooker & Steamer	2
11881701972	Rice Cooker & Steamer	2
11881701973	Rice Cooker & Steamer	2
11881701974	Rice Cooker & Steamer	2
11881701975	Rice Cooker & Steamer	2
11881701976	Rice Cooker & Steamer	2
11881701977	Rice Cooker & Steamer	2
11881701978	Rice Cooker & Steamer	2
11881701979	Rice Cooker & Steamer	2
11881701980	Rice Cooker & Steamer	2
11881701981	Rice Cooker & Steamer	2
11881701982	Rice Cooker & Steamer	2
11881701983	Rice Cooker & Steamer	2
11881701984	Rice Cooker & Steamer	2
11881701985	Rice Cooker & Steamer	2
11881701986	Rice Cooker & Steamer	2
11881701987	Rice Cooker & Steamer	2
11881701988	Rice Cooker & Steamer	2
11881701989	Rice Cooker & Steamer	2
11881701990	Rice Cooker & Steamer	2
11881701991	Rice Cooker & Steamer	2
11881701992	Rice Cooker & Steamer	2
11881701993	Rice Cooker & Steamer	2
11881701994	Rice Cooker & Steamer	2
11881701995	Rice Cooker & Steamer	2
11881701996	Rice Cooker & Steamer	2
11881701997	Rice Cooker & Steamer	2
11881701998	Rice Cooker & Steamer	2
11881701999	Rice Cooker & Steamer	2
11881702910	Rice Cooker & Steamer	2
11881702911	Rice Cooker & Steamer	2
11881702912	Rice Cooker & Steamer	2
11881702913	Rice Cooker & Steamer	2
11881702914	Rice Cooker & Steamer	2
11881702915	Rice Cooker & Steamer	2
11881702916	Rice Cooker & Steamer	2
11881702917	Rice Cooker & Steamer	2
11881702918	Rice Cooker & Steamer	2
11881702919	Rice Cooker & Steamer	2
21881701910	Rice Cooker & Steamer	2
31881701910	Rice Cooker & Steamer	2
41881701910	Rice Cooker & Steamer	2
51881701910	Rice Cooker & Steamer	2
61881701910	Rice Cooker & Steamer	2
71881701910	Rice Cooker & Steamer	2
81881701910	Rice Cooker & Steamer	2
91881701910	Rice Cooker & Steamer	2
99881701910	Rice Cooker & Steamer	2
99981701910	Rice Cooker & Steamer	2
99999999999	Rice Cooker & Steamer	2

